                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     100                                      525                  1.5000000000000000E+001                  2.0000000000000000E-002                  2.3003877446577681E+003                  2.0997552470305632E+002                  4.4847129467171753E+003                  4.3957997475706161E+003                  1.0982540412624401E+002                 -1.0705794357169454E+001                  7.0000000000000007E-001                  2.9797635251138479E-005                  2.7997020236474890E-001                  3.4468833607861379E-003                  1.0103427409336068E-003                  9.3805276451495445E-003                  2.0850244238750366E-003                  1.5000000000000002E+001                  0.0000000000000000E+000                  1.0500000000000000E+001                  4.4696452876707732E-004                  4.1995530354712329E+000                  5.1703250411792037E-002                  1.5155141114004107E-002                  1.4070791467724322E-001                  3.1275366358125542E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9741689949441454E+006                  1.0975459627590015E+004                  3.4123483464618489E+007                  1.0208691958936067E-013                  1.0208691958936067E-013                  0.0000000000000000E+000                  4.0841526145004399E-015                  5.0000000000000000E+001                  1.0000000000000000E+003                  7.2594716290811981E+010                                "0d28d5f"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20250623"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.5000000000000002E+001                  2.0407028100204432E+000                  3.6517346711051455E+000                 -8.1971414149822426E+000                  3.2587139126367535E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3143600765206189E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4999999999985002E+001                  2.0407028096565787E+000                  3.6517347717417774E+000                 -8.1971407106084282E+000                  3.2587147175025120E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3143751844755290E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4999999999927242E+001                  2.0407028082555017E+000                  3.6517349814512481E+000                 -8.1971392428208620E+000                  3.2587163946980517E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3144066667984339E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4999999999833383E+001                  2.0407028059787540E+000                  3.6517352410920059E+000                 -8.1971374255694638E+000                  3.2587184712169326E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3144456448583391E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4999999999739527E+001                  2.0407028037020201E+000                  3.6517356105813672E+000                 -8.1971348394985988E+000                  3.2587214262459772E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  9.3145011135382916E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4999999999566251E+001                  2.0407027994988405E+000                  3.6517360899205014E+000                 -8.1971314846272794E+000                  3.2587252597673602E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  9.3145730727250898E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4999999999392978E+001                  2.0407027952956907E+000                  3.6517368388900477E+000                 -8.1971262427105707E+000                  3.2587312495770040E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  9.3146855085718204E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4999999999024766E+001                  2.0407027863641112E+000                  3.6517378574958292E+000                 -8.1971191138430815E+000                  3.2587393955862152E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  9.3148384205149650E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4999999998656556E+001                  2.0407027774326769E+000                  3.6517393654411769E+000                 -8.1971085606126728E+000                  3.2587514545948415E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  9.3150647885636530E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.4999999997934575E+001                  2.0407027599204808E+000                  3.6517413627473645E+000                 -8.1970945833650166E+000                  3.2587674262788271E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  9.3153646106583246E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.4999999997212594E+001                  2.0407027424088495E+000                  3.6517442788499332E+000                 -8.1970741776709364E+000                  3.2587907438864501E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3158023449182167E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.4999999995826391E+001                  2.0407027087880891E+000                  3.6517481138260948E+000                 -8.1970473447851475E+000                  3.2588214062414340E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3163779838668992E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.4999999994440184E+001                  2.0407026751693995E+000                  3.6517538664238418E+000                 -8.1970070996381210E+000                  3.2588673957294425E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3172414192672135E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.4999999991667776E+001                  2.0407026079382242E+000                  3.6517615369608367E+000                 -8.1969534473929748E+000                  3.2589287075100981E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3183926203428050E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.4999999988895366E+001                  2.0407025407153236E+000                  3.6517730432998201E+000                 -8.1968729857430027E+000                  3.2590206590115574E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3201193298711349E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.4999999983350552E+001                  2.0407024062943346E+000                  3.6517883867098444E+000                 -8.1967657353227228E+000                  3.2591432308886272E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3224214247646626E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.4999999977805734E+001                  2.0407022719064116E+000                  3.6518114039546274E+000                 -8.1966049264923235E+000                  3.2593270240927685E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3258741988105144E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.4999999966716102E+001                  2.0407020032296992E+000                  3.6518421000976122E+000                 -8.1963906416464507E+000                  3.2595719613736440E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3304771598047740E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.4999999955626469E+001                  2.0407017346850220E+000                  3.6518881527973677E+000                 -8.1960694810113264E+000                  3.2599391093809191E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3373801284844064E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.4999999933447203E+001                  2.0407011979912029E+000                  3.6519495822056158E+000                 -8.1956417730220057E+000                  3.2604281601528275E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3465811372127856E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  1.4999999911267940E+001                  2.0407006618236934E+000                  3.6520417599897295E+000                 -8.1950012730618358E+000                  3.2611607088891570E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3603767620204567E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  1.4999999866909407E+001                  2.0406995910630497E+000                  3.6521647659416554E+000                 -8.1941492857850200E+000                  3.2621355319988843E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.3787591419094969E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  1.4999999822550876E+001                  2.0406985223930412E+000                  3.6523494074069012E+000                 -8.1928755172011680E+000                  3.2635936905367138E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.4063091828121211E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  1.4999999733833814E+001                  2.0406963912890173E+000                  3.6525959970573512E+000                 -8.1911851142174523E+000                  3.2655303552341208E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.4429955189885403E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  1.4999999645116752E+001                  2.0406942684325733E+000                  3.6529663945765782E+000                 -8.1886660780363059E+000                  3.2684193112694904E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.4979311092191700E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  1.4999999467682626E+001                  2.0406900471822964E+000                  3.6534617990990030E+000                 -8.1853384378608656E+000                  3.2722417475277479E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.5709911450782565E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  1.4999999290248500E+001                  2.0406858580306917E+000                  3.6542068228266151E+000                 -8.1804110809014556E+000                  3.2779132692431503E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.6802072782913170E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  1.4999998935380248E+001                  2.0406775738907603E+000                  3.6552058575975455E+000                 -8.1739598882774285E+000                  3.2853624561305619E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.8250859275378795E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  1.4999998580511999E+001                  2.0406694114338126E+000                  3.6567110265220104E+000                 -8.1645233218323874E+000                  3.2963028216736441E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0040923851014772E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  1.4999997870775497E+001                  2.0406534360780202E+000                  3.6587368159034077E+000                 -8.1523743776760913E+000                  3.3104760847032493E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0325797287852465E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  1.4999997161038994E+001                  2.0406378997328036E+000                  3.6617941954707827E+000                 -8.1349986667104339E+000                  3.3309075764496630E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0747333545502435E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  1.4999995741565993E+001                  2.0406080410091452E+000                  3.6659198397058170E+000                 -8.1132886529253874E+000                  3.3567421439422276E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.1298285838996799E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  1.4999994322092988E+001                  2.0405796324879870E+000                  3.6693838930160165E+000                 -8.0963336977161102E+000                  3.3771609749425946E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.1748135953428885E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      34                  1.4999993375777656E+001                  2.0405614156770633E+000                  3.6721602214961053E+000                 -8.0834368376351726E+000                  3.3928344033095716E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2102273022784602E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  1.4999992429462321E+001                  2.0405437296882938E+000                  3.6763243173853866E+000                 -8.0651002324434824E+000                  3.4153360061830735E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2624238078519733E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      36                  1.4999990536831650E+001                  2.0405098140388991E+000                  3.6818922151971520E+000                 -8.0423657416795802E+000                  3.4436405678393256E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.3302759195444872E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      37                  1.4999988644200981E+001                  2.0404776207898205E+000                  3.6874668772078700E+000                 -8.0213637726477902E+000                  3.4702203882322893E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.3961936309785150E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      38                  1.4999986751570310E+001                  2.0404469406629735E+000                  3.6930658949658226E+000                 -8.0019137433655025E+000                  3.4952737314022664E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.4601502053976960E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      39                  1.4999984858939639E+001                  2.0404175981601136E+000                  3.6987250500067397E+000                 -7.9838857145494053E+000                  3.5189665263609284E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.5220443829491535E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  1.4999982966308968E+001                  2.0403894431703957E+000                  3.7030584878867794E+000                 -7.9712620257184064E+000                  3.5359289829620084E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.5669395972410101E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      41                  1.4999982019993634E+001                  2.0403757670021205E+000                  3.7059826300044372E+000                 -7.9632378469546055E+000                  3.5468814212781372E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.5961629959721395E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      42                  1.4999981073678299E+001                  2.0403623399426669E+000                  3.7104400847275838E+000                 -7.9517729933627574E+000                  3.5628109143048485E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.6388652760801700E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      43                  1.4999979181047628E+001                  2.0403361818887134E+000                  3.7166618043103705E+000                 -7.9376329311100564E+000                  3.5831849940521057E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.6931084213831659E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      44                  1.4999977288416957E+001                  2.0403108572887971E+000                  3.7264971689073851E+000                 -7.9186131303504279E+000                  3.6120653854225218E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7689133682040925E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      45                  1.4999973503155617E+001                  2.0402623660241952E+000                  3.7379002924562177E+000                 -7.9029671299231650E+000                  3.6391561317992078E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.8338095801985694E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      46                  1.4999971610524947E+001                  2.0402389725166774E+000                  3.7440850427879639E+000                 -7.8962410624636732E+000                  3.6520958144523812E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.8624346077550726E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      47                  1.4999970664209613E+001                  2.0402274541301595E+000                  3.7484091389831655E+000                 -7.8921704906124814E+000                  3.6605138128185977E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.8799748895571680E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      48                  1.4999969717894279E+001                  2.0402160422954818E+000                  3.7552697460899513E+000                 -7.8867443803112822E+000                  3.6728438367023823E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9036134003809464E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      49                  1.4999967825263608E+001                  2.0401934993693165E+000                  3.7658409277691725E+000                 -7.8814843268048387E+000                  3.6887607763323076E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9268121965568439E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  1.4999965932632938E+001                  2.0401712243821795E+000                  3.7752951885223998E+000                 -7.8794715254778396E+000                  3.7003293176917862E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9357640087061887E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      51                  1.4999964986317602E+001                  2.0401601371100098E+000                  3.7822629597422055E+000                 -7.8789872810468422E+000                  3.7078747143407700E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9379238560103255E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      52                  1.4999964040002267E+001                  2.0401490613456157E+000                  3.7901491390396300E+000                 -7.8795857496351500E+000                  3.7152920031853376E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9352548923246458E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      53                  1.4999963093686935E+001                  2.0401379694588102E+000                  3.7992479749643726E+000                 -7.8815798676439250E+000                  3.7225854752873691E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9263883151497649E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      54                  1.4999962147371599E+001                  2.0401268256692973E+000                  3.8099387785659098E+000                 -7.8853867173344225E+000                  3.7297592120375276E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9095743200114692E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      55                  1.4999961201056264E+001                  2.0401155828991997E+000                  3.8225152683948251E+000                 -7.8913708757087910E+000                  3.7368170994369452E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.8834398316760394E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      56                  1.4999960254740930E+001                  2.0401041832509215E+000                  3.8366449788572261E+000                 -7.8992965630779786E+000                  3.7437628412019306E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.8493759299842385E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      57                  1.4999959308425597E+001                  2.0400925727313601E+000                  3.8509207143835149E+000                 -7.9078096270173832E+000                  3.7505999699136630E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.8134735230328850E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      58                  1.4999958362110261E+001                  2.0400807314173988E+000                  3.8606964575568763E+000                 -7.9135133895657388E+000                  3.7556586415123769E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7898096559746095E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      59                  1.4999957888952594E+001                  2.0400747321195492E+000                  3.8667460410957712E+000                 -7.9169598727987802E+000                  3.7589988314624323E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7756607580635120E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  1.4999957415794926E+001                  2.0400686847713243E+000                  3.8723377095883262E+000                 -7.9200178932145775E+000                  3.7623137115420993E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7632003056295858E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      61                  1.4999956942637256E+001                  2.0400625944360087E+000                  3.8774952270113197E+000                 -7.9227013125491457E+000                  3.7656036651082827E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7523382857249451E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      62                  1.4999956469479590E+001                  2.0400564660946019E+000                  3.8822578189053689E+000                 -7.9250413496966843E+000                  3.7688690667438549E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7429208533427652E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      63                  1.4999955996321921E+001                  2.0400503043821976E+000                  3.8866685376330508E+000                 -7.9270752597520433E+000                  3.7721102825302717E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7347765478559474E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      64                  1.4999955523164253E+001                  2.0400441134811467E+000                  3.8907683151810066E+000                 -7.9288397747298989E+000                  3.7753276703131009E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7277418078415751E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      65                  1.4999955050006587E+001                  2.0400378971092463E+000                  3.8945937346885060E+000                 -7.9303679682842967E+000                  3.7785215799581184E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7216722873955459E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      66                  1.4999954576848918E+001                  2.0400316585563085E+000                  3.8981766197266614E+000                 -7.9316886829323874E+000                  3.7816923535968132E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7164439900883071E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      67                  1.4999954103691248E+001                  2.0400254007326071E+000                  3.9032164055604315E+000                 -7.9334144310847634E+000                  3.7864057963897126E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7096362126850726E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      68                  1.4999953157375913E+001                  2.0400128344360744E+000                  3.9092192302524222E+000                 -7.9350750552866653E+000                  3.7926125648505358E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7031108324789695E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      69                  1.4999952211060581E+001                  2.0400002189002646E+000                  3.9146356032036773E+000                 -7.9362557981677497E+000                  3.7987325827002882E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.6984862901579976E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      70                  1.4999951264745246E+001                  2.0399875679151904E+000                  3.9195685146139669E+000                 -7.9370494329367416E+000                  3.8047682531568907E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.6953849693537965E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      71                  1.4999950318429910E+001                  2.0399748926817236E+000                  3.9252194519050563E+000                 -7.9376714969351756E+000                  3.8121976214213844E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.6929580625939105E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      72                  1.4999948898956909E+001                  2.0399558504929374E+000                  3.9302619415204330E+000                 -7.9377651647657910E+000                  3.8195033017411735E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.6925929300626331E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      73                  1.4999947952641573E+001                  2.0399431515700202E+000                  3.9358799213959053E+000                 -7.9376627112266949E+000                  3.8281119217736843E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.6929923147637403E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      74                  1.4999946060010902E+001                  2.0399177563739674E+000                  3.9408407055602397E+000                 -7.9369612145951329E+000                  3.8365551670019822E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.6957294240206090E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      75                  1.4999945113695571E+001                  2.0399050776020546E+000                  3.9455018603798391E+000                 -7.9361711156308044E+000                  3.8448383476851156E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.6988175425583975E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      76                  1.4999943221064900E+001                  2.0398797628268257E+000                  3.9496995366357135E+000                 -7.9349640300209314E+000                  3.8529683744731793E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7035463253958344E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      77                  1.4999942274749564E+001                  2.0398671389164424E+000                  3.9536798835770339E+000                 -7.9337166098588803E+000                  3.8609499180509355E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7084469508391560E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      78                  1.4999940382118895E+001                  2.0398419602234874E+000                  3.9573162552615062E+000                 -7.9321645165801034E+000                  3.8687892190989603E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7145642064295967E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
